Corporate;Plant;Building;User Dept;User WoC;Eng WoC;System;Name;Field's Name;Soon to be deleted column;Machine ID;Assets ID
Nutrifood;Ciawi;G2;PLB;Gudang Baku Kemas Kemas;Utility;Material handling;Handpallet;Handpallet HPL1036;Handpallet BP01;NF1-G2-PLB-MHL-HPL1036;N30300000029
Nutrifood;Ciawi;G2;PLB;Gudang Baku Kemas Kemas;Utility;Material handling;Handpallet;Handpallet HPL1037;Handpallet BP02;NF1-G2-PLB-MHL-HPL1037;N30300000028
Nutrifood;Ciawi;G2;PLB;Gudang Baku Kemas Kemas;Utility;Material handling;Handpallet;Handpallet HPL1038;Handpallet BP03;NF1-G2-PLB-MHL-HPL1038;N30300000040
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Konveyor;Konveyor KVY1013;Pelipat Q (1);NF1-G2-PRB-PKG-KVY1013;
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Konveyor;Konveyor KVY1014;Pelipat S (1);NF1-G2-PRB-PKG-KVY1014;
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Konveyor;Konveyor KVY1015;Pelipat V (2);NF1-G2-PRB-PKG-KVY1015;F302000AN007
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Konveyor;Konveyor KVY1016;Pelipat R (2);NF1-G2-PRB-PKG-KVY1016;F302000AN007
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Konveyor;Konveyor KVY1017;Pelipat Omag A (3);NF1-G2-PRB-PKG-KVY1017;
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Konveyor;Konveyor KVY1018;Pelipat U (3);NF1-G2-PRB-PKG-KVY1018;
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Konveyor;Konveyor KVY1033;Pelipat Omag B;NF1-G2-PRB-PKG-KVY1033;
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Konveyor;Konveyor KVY1034;Pelipat Omag C;NF1-G2-PRB-PKG-KVY1034;
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Konveyor;Konveyor KVY1035;Pelipat Omag D;NF1-G2-PRB-PKG-KVY1035;
Nutrifood;Ciawi;G2;PLB;Gudang Baku Kemas Kemas;Utility;Material handling;Pallet Mover;Pallet Mover PMV1004;Pallet mover GK-1;NF1-G2-PLB-MHL-PMV1004;
Nutrifood;Ciawi;G2;PLB;Gudang Baku Kemas Kemas;Utility;Water distribution;Pompa;Pompa PMP1026;Split water G2;NF1-G2-PLB-WTR-PMP1026;
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Printer;Printer PRT1022;Printer Hitachi - 03 NS (4);NF1-G2-PRB-PKG-PRT1022;T40500000058
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Printer;Printer PRT1023;Printer Hitachi - 01 NS (5);NF1-G2-PRB-PKG-PRT1023;F405015BB008
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Printer;Printer PRT1024;Printer Hitachi - 02 NS (6);NF1-G2-PRB-PKG-PRT1024;F405015BB009
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Printer;Printer PRT1025;Printer Manual G2 (8);NF1-G2-PRB-PKG-PRT1025;
Nutrifood;Ciawi;G2;PRB;Fillpack;Utility;Material handling;Rolling Door;Rolling Door ROD1016;Rolling Door G2;NF1-G2-PRB-MHL-ROD1016;
Nutrifood;Ciawi;G2;PRB;Fillpack;Utility;Electricity;Stabilizer;Stabilizer STB1002;Stabilizer - 2 (G2);NF1-G2-PRB-ELC-STB1002;F304013FB009
Nutrifood;Ciawi;G2;PLB;Gudang Baku Kemas Kemas;Utility;Material handling;Table Lifter;Table Lifter TBL1001;Table Lifter Baku B;NF1-G2-PLB-MHL-TBL1001;F302014BB004
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Material handling;Table Lifter;Table Lifter TBL1005;Table lifter roll G2;NF1-G2-PRB-MHL-TBL1002;
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Timbangan;Timbangan TMB1011;Timbangan Digi-200 (1);NF1-G2-PRB-PKG-TMB1011;F302000AN007
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Timbangan;Timbangan TMB1012;Timbangan Digi-201 (2);NF1-G2-PRB-PKG-TMB1012;F302000AN009
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Timbangan;Timbangan TMB1013;Timbangan Digi-202 (3);NF1-G2-PRB-PKG-TMB1013;F302000AN010
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Timbangan;Timbangan TMB1014;Timbangan Digi-200 (4);NF1-G2-PRB-PKG-TMB1014;F302013CB006
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Timbangan;Timbangan TMB1015;Timbangan Digi-200 (5);NF1-G2-PRB-PKG-TMB1015;F302014CB009
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Timbangan;Timbangan TMB1016;Timbangan Digi-200 (6);NF1-G2-PRB-PKG-TMB1016;F302012GB014
Nutrifood;Ciawi;G2;PLB;Gudang Baku Kemas Kemas;Utility;Air handling;Vacuum Cleaner;Vacuum Cleaner VCC1010;Vacuum Cleaner G-1;NF1-G2-PLB-AHL-VCC1010;F302011CB015
Nutrifood;Ciawi;G2;PLB;Gudang Baku Kemas Kemas;Utility;Air handling;Vacuum Cleaner;Vacuum Cleaner VCC1011;Vacuum Cleaner G-2;NF1-G2-PLB-AHL-VCC1011;F302000KN012
Nutrifood;Ciawi;G2;PLB;Gudang Baku Kemas Kemas;Utility;Air handling;Vacuum Cleaner;Vacuum Cleaner VCC1012;Vacuum Cleaner G-3;NF1-G2-PLB-AHL-VCC1012;F302014KB031
Nutrifood;Ciawi;G2;PLB;Gudang Baku Kemas Kemas;Utility;Air handling;Vacuum Cleaner;Vacuum Cleaner VCC1013;Vacuum Cleaner G-4;NF1-G2-PLB-AHL-VCC1013;F302015CN009
Nutrifood;Ciawi;G2;PLB;Gudang Baku Kemas Kemas;Utility;Air handling;Vacuum Cleaner;Vacuum Cleaner VCC1014;Vacuum Cleaner G-5;NF1-G2-PLB-AHL-VCC1014;F302015CN010
Nutrifood;Ciawi;G2;PLB;Gudang Baku Kemas Kemas;Utility;Air handling;Vacuum Cleaner;Vacuum Cleaner VCC1015;Vacuum Cleaner G-6;NF1-G2-PLB-AHL-VCC1015;F302015CN011
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Wrapping;Wrapping WRP1003;Hopak A (1);NF1-G2-PRB-PKG-WRP1003;RF405014EB033
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Wrapping;Wrapping WRP1004;Hopak B (2);NF1-G2-PRB-PKG-WRP1004;F302000AN007
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Wrapping;Wrapping WRP1005;Hopak E (3);NF1-G2-PRB-PKG-WRP1005;RF405015CB016
Nutrifood;Ciawi;G2;PRB;Fillpack;Fillpack B;Packing;Wrapping;Wrapping WRP1018;Omory A;NF1-G2-PRB-PKG-WRP1018;
Nutrifood;Ciawi;G3;PRB;Fillpack;Utility;Air Handling;Air Conditioner;Air Conditioner ACD1107;AC WIP A /1SD;NF1-G3-PRB-AHL-ACD1107;
Nutrifood;Ciawi;G3;PRB;Fillpack;Utility;Air Handling;Air Conditioner;Air Conditioner ACD1108;AC WIP B /1SD;NF1-G3-PRB-AHL-ACD1108;
Nutrifood;Ciawi;G3;PLB;Fillpack;Utility;Air Handling;Air Conditioner;Air Conditioner ACD1109;AC Ruang Pasang Tutup;NF1-G3-PLB-AHL-ACD1109;
Nutrifood;Ciawi;G3;PCA;Office;Utility;Air Handling;Air Conditioner;Air Conditioner ACD1110;AC QC Kemas;NF1-G3-PCA-AHL-ACD1110;
Nutrifood;Ciawi;G3;PLB;Office;Utility;Air Handling;Air Conditioner;Air Conditioner ACD1111;AC Office Kemas;NF1-G3-PLB-AHL-ACD1111;
Nutrifood;Ciawi;G3;PLB;Gudang Baku Kemas;Utility;Material handling;Handpallet;Handpallet HPL1039;Handpallet K01;NF1-G3-PLB-MHL-HPL1039;N30300000006
Nutrifood;Ciawi;G3;PLB;Gudang Baku Kemas;Utility;Material handling;Handpallet;Handpallet HPL1040;Handpallet K02;NF1-G3-PLB-MHL-HPL1040;F303011FN012
Nutrifood;Ciawi;G3;PLB;Gudang Baku Kemas;Utility;Material handling;Katrol;Katrol KTR1006;Katrol G-3 (Kemas - 1);NF1-G3-PLB-MHL-KTR1006;F302011KB027, Panel F301012AB001
Nutrifood;Ciawi;G3;PLB;Gudang Baku Kemas;Utility;Material handling;Katrol;Katrol KTR1007;Katrol G-4 (Kemas - 2);NF1-G3-PLB-MHL-KTR1007;F302012AB006, Panel F301012EB016
Nutrifood;Ciawi;G3;PRB;Fillpack;Utility;Air handling;Vacuum Cleaner;Vacuum Cleaner VCC1016;Vacuum Cleaner H1B;NF1-G3-PRB-AHL-VCC1016;F302014KB029
Nutrifood;Ciawi;G3;PRB;Fillpack;Fillpack B;Filling;Vacuum Tester;Vacuum Tester VTS1004;Vacuum Tester G2;NF1-G3-PRB-FLG-VTS1004;F302015DB029
Nutrifood;Ciawi;H1;PRB;Office;Utility;Air Handling;Air Conditioner;Air Conditioner ACD1112;AC Operator Glatt EF;NF1-H1-PRB-AHL-ACD1112;
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Air Handling;Air Conditioner;Air Conditioner ACD1113;AC Glatt EF + Huttlin /2SD;NF1-H1-PRB-AHL-ACD1113;
Nutrifood;Ciawi;H1;PRB;Office;Utility;Air Handling;Air Conditioner;Air Conditioner ACD1114;AC Operator Glatt GH;NF1-H1-PRB-AHL-ACD1114;
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Air Handling;Air Conditioner;Air Conditioner ACD1115;AC Glatt GH /1SD;NF1-H1-PRB-AHL-ACD1115;
Nutrifood;Ciawi;H1;PRB;Office;Utility;Air Handling;Air Conditioner;Air Conditioner ACD1116;AC Operator Mixing 2;NF1-H1-PRB-AHL-ACD1116;
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Air Handling;Air Conditioner;Air Conditioner ACD1117;AC Mixing 2 (Baru) /1SD;NF1-H1-PRB-AHL-ACD1117;
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Air Handling;Air Conditioner;Air Conditioner ACD1118;AC Filling H1A (Lama) /2SD;NF1-H1-PRB-AHL-ACD1118;
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Air Handling;Air Conditioner;Air Conditioner ACD1120;AC Filling H1B (Baru) /3SW;NF1-H1-PRB-AHL-ACD1120;
Nutrifood;Ciawi;H1;PCA;Office;Utility;Air Handling;Air Conditioner;Air Conditioner ACD1121;AC QC Process;NF1-H1-PCA-AHL-ACD1121;
Nutrifood;Ciawi;H1;PEA;Office;Utility;Air Handling;Air Conditioner;Air Conditioner ACD1122;AC Genset;NF1-H1-PEA-AHL-ACD1122;
Nutrifood;Ciawi;H1;PRB;Office;Utility;Air Handling;Air Conditioner;Air Conditioner ACD1123;AC Penyelia Proses;NF1-H1-PRB-AHL-ACD1123;
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Air handling;Air Cooler;Air Cooler ACL1005;Erba Cooler H1B;NF1-H1-PRB-AHL-ACL1005;H30200000025, U302000000126, N30200000132
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Air Handling;Air Curtain;Air Curtain ACT1003;Air Curtain Glatt EF;NF1-H1-PRB-AHL-ACT1003;F304015AN008, F304015AN014, F304015AN009
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Air Handling;Air Curtain;Air Curtain ACT1004;Air Curtain Packing H1A;NF1-H1-PRB-AHL-ACT1004;
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Air Handling;Air Curtain;Air Curtain ACT1005;Air Curtain Packing H1B;NF1-H1-PRB-AHL-ACT1005;
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Air Handling;Air Curtain;Air Curtain ACT1006;Air Curtain Filling H1B;NF1-H1-PRB-AHL-ACT1006;F304015AN011, F304015AN013
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1001;Bin 1;NF1-H1-PRB-PRC-BIN1001;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1002;Bin 2;NF1-H1-PRB-PRC-BIN1002;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1003;Bin 3;NF1-H1-PRB-PRC-BIN1003;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1004;Bin 4;NF1-H1-PRB-PRC-BIN1004;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1005;Bin 5;NF1-H1-PRB-PRC-BIN1005;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1006;Bin 6;NF1-H1-PRB-PRC-BIN1006;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1007;Bin 7;NF1-H1-PRB-PRC-BIN1007;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1008;Bin 8;NF1-H1-PRB-PRC-BIN1008;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1009;Bin 9;NF1-H1-PRB-PRC-BIN1009;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1010;Bin 10;NF1-H1-PRB-PRC-BIN1010;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1011;Bin 11;NF1-H1-PRB-PRC-BIN1011;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1012;Bin 12;NF1-H1-PRB-PRC-BIN1012;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1013;Bin 13;NF1-H1-PRB-PRC-BIN1013;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1014;Bin 14;NF1-H1-PRB-PRC-BIN1014;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1015;Bin 15;NF1-H1-PRB-PRC-BIN1015;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1016;Bin 16;NF1-H1-PRB-PRC-BIN1016;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1017;Bin 17;NF1-H1-PRB-PRC-BIN1017;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1018;Bin 18;NF1-H1-PRB-PRC-BIN1018;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1019;Bin 19;NF1-H1-PRB-PRC-BIN1019;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1020;Bin 20;NF1-H1-PRB-PRC-BIN1020;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1021;Bin 21;NF1-H1-PRB-PRC-BIN1021;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1022;Bin 22;NF1-H1-PRB-PRC-BIN1022;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1023;Bin 23;NF1-H1-PRB-PRC-BIN1023;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1024;Bin 24;NF1-H1-PRB-PRC-BIN1024;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1025;Bin 25;NF1-H1-PRB-PRC-BIN1025;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1026;Bin 26;NF1-H1-PRB-PRC-BIN1026;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1027;Bin 27;NF1-H1-PRB-PRC-BIN1027;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1028;Bin 28;NF1-H1-PRB-PRC-BIN1028;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1029;Bin 29;NF1-H1-PRB-PRC-BIN1029;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1030;Bin 30;NF1-H1-PRB-PRC-BIN1030;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1031;Bin 31;NF1-H1-PRB-PRC-BIN1031;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1032;Bin 32;NF1-H1-PRB-PRC-BIN1032;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1033;Bin 33;NF1-H1-PRB-PRC-BIN1033;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1034;Bin 34;NF1-H1-PRB-PRC-BIN1034;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1035;Bin 35;NF1-H1-PRB-PRC-BIN1035;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1036;Bin 36;NF1-H1-PRB-PRC-BIN1036;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1037;Bin 37;NF1-H1-PRB-PRC-BIN1037;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1038;Bin 38;NF1-H1-PRB-PRC-BIN1038;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1039;Bin 39;NF1-H1-PRB-PRC-BIN1039;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1040;Bin 40;NF1-H1-PRB-PRC-BIN1040;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1041;Bin 41;NF1-H1-PRB-PRC-BIN1041;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1042;Bin 42;NF1-H1-PRB-PRC-BIN1042;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1043;Bin 43;NF1-H1-PRB-PRC-BIN1043;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1044;Bin 44;NF1-H1-PRB-PRC-BIN1044;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1045;Bin 45;NF1-H1-PRB-PRC-BIN1045;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1046;Bin 46;NF1-H1-PRB-PRC-BIN1046;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1047;Bin 47;NF1-H1-PRB-PRC-BIN1047;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1048;Bin 48;NF1-H1-PRB-PRC-BIN1048;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1049;Bin 49;NF1-H1-PRB-PRC-BIN1049;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1050;Bin 50;NF1-H1-PRB-PRC-BIN1050;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1051;Bin 51;NF1-H1-PRB-PRC-BIN1051;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1052;Bin 52;NF1-H1-PRB-PRC-BIN1052;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1053;Bin 53;NF1-H1-PRB-PRC-BIN1053;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1054;Bin 54;NF1-H1-PRB-PRC-BIN1054;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1055;Bin 55;NF1-H1-PRB-PRC-BIN1055;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1056;Bin 56;NF1-H1-PRB-PRC-BIN1056;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1057;Bin 57;NF1-H1-PRB-PRC-BIN1057;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1058;Bin 58;NF1-H1-PRB-PRC-BIN1058;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1059;Bin 59;NF1-H1-PRB-PRC-BIN1059;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1060;Bin 60;NF1-H1-PRB-PRC-BIN1060;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1061;Bin 61;NF1-H1-PRB-PRC-BIN1061;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1062;Bin 62;NF1-H1-PRB-PRC-BIN1062;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1063;Bin 63;NF1-H1-PRB-PRC-BIN1063;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1064;Bin 64;NF1-H1-PRB-PRC-BIN1064;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1065;Bin 65;NF1-H1-PRB-PRC-BIN1065;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1066;Bin 66;NF1-H1-PRB-PRC-BIN1066;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1067;Bin 67;NF1-H1-PRB-PRC-BIN1067;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1068;Bin 68;NF1-H1-PRB-PRC-BIN1068;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1069;Bin 69;NF1-H1-PRB-PRC-BIN1069;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1070;Bin 70;NF1-H1-PRB-PRC-BIN1070;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1071;Bin 71;NF1-H1-PRB-PRC-BIN1071;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1072;Bin 72;NF1-H1-PRB-PRC-BIN1072;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1073;Bin 73;NF1-H1-PRB-PRC-BIN1073;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1074;Bin 74;NF1-H1-PRB-PRC-BIN1074;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Bin;Bin BIN1075;Bin 75;NF1-H1-PRB-PRC-BIN1075;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Air Handling;Bin Dryer;Bin Dryer BDY1001;;NF1-H1-PRB-AHL-BDY1001;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Washer;Bin Washer;Bin Washer BWS1001;Bin Washer Gd H;NF1-H1-PRB-WSH-BWS1001;
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Packing;Carton Erector;Carton Erector CRE1002;Carton Erector H1 (21);NF1-H1-PRB-PKG-CRE1002;F405014DB030
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Packing;Carton sealer;Carton sealer CSL1016;Bestpack/Carton Sealer 4 (9);NF1-H1-PRB-PKG-CSL1016;N40500000122
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Packing;Carton sealer;Carton sealer CSL1017;Bestpack/Carton Sealer 5 (10);NF1-H1-PRB-PKG-CSL1017;N40500000121
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Packing;Carton sealer;Carton sealer CSL1018;Bestpack/Carton Sealer 6 (11);NF1-H1-PRB-PKG-CSL1018;F405012DB007
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Packing;Carton sealer;Carton sealer CSL1019;Bestpack/Carton Sealer 10 (12);NF1-H1-PRB-PKG-CSL1019;F405014DB018
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Packing;Carton sealer;Carton sealer CSL1020;Bestpack (13);NF1-H1-PRB-PKG-CSL1020;F405015CB020
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Air handling;Chiller;Chiller CHL1003;Chiller - 3 (Glatt A);NF1-H1-PRB-AHL-CHL1003;F302013KB047
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Air handling;Chiller;Chiller CHL1004;Chiller - 4 (Glatt B);NF1-H1-PRB-AHL-CHL1004;
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Air handling;Chiller;Chiller CHL1005;Chiller - 5 (Glatt C);NF1-H1-PRB-AHL-CHL1005;
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Air handling;Chiller;Chiller CHL1006;Chiller - 6 (Glatt D);NF1-H1-PRB-AHL-CHL1006;N30200000006
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Air handling;Chiller;Chiller CHL1007;Chiller - 7 (Glatt E);NF1-H1-PRB-AHL-CHL1007;
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Air handling;Chiller;Chiller CHL1008;Chiller - 8 (Glatt F);NF1-H1-PRB-AHL-CHL1008;
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Air handling;Chiller;Chiller CHL1009;Chiller - 9 (Glatt G);NF1-H1-PRB-AHL-CHL1009;F302000AN024
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Air handling;Dehumidifier;Dehumidifier DHM1005;Dehum - 7 (Area Cuci);NF1-H1-PRB-AHL-DHM1005;F302015GB086, F302015GB085, F302015GB091
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Air handling;Dehumidifier;Dehumidifier DHM1006;Dehum - 8 (Glatt EF);NF1-H1-PRB-AHL-DHM1006;F302015GB092, F302015GB090, F302015GB094, F302015GB093
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Air handling;Dehumidifier;Dehumidifier DHM1007;Dehum - 9 (Glatt GH);NF1-H1-PRB-AHL-DHM1007;F302015GB089
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Air handling;Dehumidifier;Dehumidifier DHM1008;Dehum - 10 (Mixing 1 Lama);NF1-H1-PRB-AHL-DHM1008;N3020-00000003, N3020-00000004, F302013BB003, F302011LB031
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Air handling;Dehumidifier;Dehumidifier DHM1009;Dehum - 11 (Mixing 2 Baru);NF1-H1-PRB-AHL-DHM1009;F302013 GB031, F302013 GB030
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Air handling;Dehumidifier;Dehumidifier DHM1010;Dehum - 12 (Filling H1B);NF1-H1-PRB-AHL-DHM1010;F302015GB087
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Transfer System;Dense Phase System;Dense Phase System DPS1001;Dense Phase;NF1-H1-PRB-TRF-DPS1001;
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Air handling;Dust Collector;Dust Collector DCL1004;Dust Collector Processing;NF1-H1-PRB-AHL-DCL1004;F302013BB004
